Precinct,Voters,Nearest VSPC,Distance to Nearest VSPC (mi.),Assigned VSPC,Distance to Assigned VSPC (mi.),Distance Difference (mi.),Reassigned,Voters Assigned,Precincts Assigned,Address,City,State,Zip,Precinct Map URL
258,748,Greenwood Village City Hall,2.52,Greenwood Village City Hall,2.52,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_258.pdf
427,1457,Heather Gardens,2.90,Heather Gardens,2.90,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_427.pdf
428,998,Heather Gardens,2.69,Heather Gardens,2.69,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_428.pdf
429,762,Heather Gardens,2.52,Heather Gardens,2.52,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_429.pdf
430,1019,Heather Gardens,2.24,Heather Gardens,2.24,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_430.pdf
431,647,Heather Gardens,2.18,Heather Gardens,2.18,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_431.pdf
432,1235,Heather Gardens,1.86,Heather Gardens,1.86,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_432.pdf
433,927,Heather Gardens,1.64,Heather Gardens,1.64,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_433.pdf
434,1107,Heather Gardens,1.13,Heather Gardens,1.13,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_434.pdf
436,1396,Heather Gardens,1.57,Heather Gardens,1.57,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_436.pdf
447,1605,Trails Recreation Center,2.60,Heather Gardens,4.21,1.61,True,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_447.pdf
448,1567,Trails Recreation Center,2.66,Heather Gardens,4.50,1.84,True,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_448.pdf
519,744,Heather Gardens,1.73,Heather Gardens,1.73,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_519.pdf
520,993,Heather Gardens,1.29,Heather Gardens,1.29,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_520.pdf
521,897,Heather Gardens,1.02,Heather Gardens,1.02,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_521.pdf
532,955,Heather Gardens,0.95,Heather Gardens,0.95,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_532.pdf
533,1516,Heather Gardens,0.76,Heather Gardens,0.76,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_533.pdf
534,822,Heather Gardens,0.64,Heather Gardens,0.64,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_534.pdf
535,901,Heather Gardens,0.20,Heather Gardens,0.20,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_535.pdf
536,638,Heather Gardens,0.61,Heather Gardens,0.61,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_536.pdf
542,475,Heather Gardens,0.38,Heather Gardens,0.38,0.00,False,20661,20,2888 S Heather Gardens Way,Aurora,CO,80014,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_542.pdf
363,2034,Kelver Library,7.84,Kelver Library,7.84,0.00,False,4667,3,585 S Main St,Byers,CO,80103,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_363.pdf
364,1599,Kelver Library,3.25,Kelver Library,3.25,0.00,False,4667,3,585 S Main St,Byers,CO,80103,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_364.pdf
365,1034,Kelver Library,16.27,Kelver Library,16.27,0.00,False,4667,3,585 S Main St,Byers,CO,80103,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_365.pdf
503,1995,"Martin Luther King, Jr. Library",0.24,"Martin Luther King, Jr. Library",0.24,0.00,False,1995,1,9898 E. Colfax Ave,Aurora,CO,80010,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_503.pdf
273,1127,Trails Recreation Center,1.63,Mission Viejo Library,5.86,4.23,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_273.pdf
301,1125,Trails Recreation Center,2.74,Mission Viejo Library,4.47,1.73,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_301.pdf
303,1103,Trails Recreation Center,1.69,Mission Viejo Library,5.12,3.44,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_303.pdf
308,1193,Trails Recreation Center,1.65,Mission Viejo Library,6.12,4.47,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_308.pdf
321,1319,Trails Recreation Center,2.07,Mission Viejo Library,6.32,4.25,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_321.pdf
449,1141,Trails Recreation Center,2.21,Mission Viejo Library,4.58,2.36,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_449.pdf
450,1123,Trails Recreation Center,2.39,Mission Viejo Library,4.57,2.17,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_450.pdf
458,1201,Trails Recreation Center,2.76,Mission Viejo Library,4.03,1.27,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_458.pdf
459,1327,Trails Recreation Center,2.81,Mission Viejo Library,4.11,1.30,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_459.pdf
461,1306,Trails Recreation Center,2.11,Mission Viejo Library,4.72,2.60,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_461.pdf
462,1235,Trails Recreation Center,2.56,Mission Viejo Library,4.41,1.85,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_462.pdf
463,1439,Trails Recreation Center,2.44,Mission Viejo Library,4.36,1.92,True,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_463.pdf
551,918,Mission Viejo Library,1.31,Mission Viejo Library,1.31,0.00,False,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_551.pdf
552,1079,Mission Viejo Library,0.33,Mission Viejo Library,0.33,0.00,False,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_552.pdf
553,1411,Mission Viejo Library,0.66,Mission Viejo Library,0.66,0.00,False,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_553.pdf
555,1020,Mission Viejo Library,1.23,Mission Viejo Library,1.23,0.00,False,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_555.pdf
559,880,Mission Viejo Library,1.55,Mission Viejo Library,1.55,0.00,False,19947,17,15324 E Hampden Cir,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_559.pdf
268,1391,Trails Recreation Center,5.13,Murphy Creek Golf Course,7.65,2.52,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_268.pdf
320,1824,Trails Recreation Center,2.44,Murphy Creek Golf Course,4.49,2.04,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_320.pdf
329,1345,Trails Recreation Center,3.51,Murphy Creek Golf Course,6.50,2.99,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_329.pdf
334,1464,Trails Recreation Center,3.27,Murphy Creek Golf Course,5.24,1.97,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_334.pdf
335,1772,Trails Recreation Center,3.79,Murphy Creek Golf Course,5.23,1.44,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_335.pdf
336,1572,Trails Recreation Center,3.98,Murphy Creek Golf Course,4.58,0.60,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_336.pdf
337,1498,Trails Recreation Center,3.48,Murphy Creek Golf Course,4.53,1.05,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_337.pdf
370,1717,Trails Recreation Center,2.81,Murphy Creek Golf Course,4.41,1.60,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_370.pdf
383,1394,Trails Recreation Center,6.06,Murphy Creek Golf Course,6.63,0.57,True,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_383.pdf
501,787,Murphy Creek Golf Course,0.88,Murphy Creek Golf Course,0.88,0.00,False,14764,10,1700 S. Old Tom Morris Rd.,Aurora,CO,80018,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_501.pdf
302,904,Trails Recreation Center,2.07,Parkside Village Retirement Resort,5.89,3.82,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_302.pdf
306,898,Trails Recreation Center,1.95,Parkside Village Retirement Resort,6.13,4.18,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_306.pdf
312,1819,The Avenue Church,1.53,Parkside Village Retirement Resort,3.70,2.17,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_312.pdf
319,1869,The Avenue Church,2.79,Parkside Village Retirement Resort,4.96,2.17,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_319.pdf
332,1068,Trails Recreation Center,2.46,Parkside Village Retirement Resort,6.85,4.38,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_332.pdf
338,1027,Trails Recreation Center,2.91,Parkside Village Retirement Resort,6.20,3.29,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_338.pdf
339,1291,Trails Recreation Center,2.59,Parkside Village Retirement Resort,6.43,3.83,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_339.pdf
341,1825,The Avenue Church,2.77,Parkside Village Retirement Resort,4.84,2.07,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_341.pdf
344,2234,The Avenue Church,1.13,Parkside Village Retirement Resort,2.75,1.63,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_344.pdf
379,1061,Trails Recreation Center,3.53,Parkside Village Retirement Resort,8.39,4.86,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_379.pdf
380,1098,Trails Recreation Center,4.57,Parkside Village Retirement Resort,7.97,3.41,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_380.pdf
502,2985,Parkside Village Retirement Resort,0.55,Parkside Village Retirement Resort,0.55,0.00,False,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_502.pdf
557,1804,The Avenue Church,1.09,Parkside Village Retirement Resort,2.53,1.43,True,19883,13,14501 E Crestline Dr,Aurora,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_557.pdf
423,1402,Community College of Aurora Lowry Campus,2.94,Pickens Technical College,4.65,1.70,True,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_423.pdf
438,1335,City of Aurora Municipal Center,2.21,Pickens Technical College,3.88,1.67,True,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_438.pdf
512,956,Pickens Technical College,1.06,Pickens Technical College,1.06,0.00,False,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_512.pdf
522,1076,Pickens Technical College,1.57,Pickens Technical College,1.57,0.00,False,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_522.pdf
523,1308,Pickens Technical College,0.92,Pickens Technical College,0.92,0.00,False,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_523.pdf
524,891,Pickens Technical College,0.46,Pickens Technical College,0.46,0.00,False,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_524.pdf
525,925,Pickens Technical College,0.20,Pickens Technical College,0.20,0.00,False,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_525.pdf
526,880,Pickens Technical College,0.20,Pickens Technical College,0.20,0.00,False,8773,8,500 Airport Blvd Bldg E,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_526.pdf
213,1520,Trails Recreation Center,2.42,Smoky Hill Library,5.21,2.79,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_213.pdf
215,1342,Trails Recreation Center,3.69,Smoky Hill Library,6.30,2.61,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_215.pdf
243,1523,Smoky Hill Library,1.73,Smoky Hill Library,1.73,0.00,False,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_243.pdf
244,1426,Smoky Hill Library,1.67,Smoky Hill Library,1.67,0.00,False,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_244.pdf
245,518,Smoky Hill Library,1.84,Smoky Hill Library,1.84,0.00,False,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_245.pdf
246,1094,Smoky Hill Library,1.47,Smoky Hill Library,1.47,0.00,False,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_246.pdf
257,1326,Trails Recreation Center,0.47,Smoky Hill Library,3.81,3.34,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_257.pdf
259,1707,Trails Recreation Center,1.87,Smoky Hill Library,3.12,1.24,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_259.pdf
260,2001,Trails Recreation Center,2.56,Smoky Hill Library,3.75,1.19,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_260.pdf
261,1666,Trails Recreation Center,0.80,Smoky Hill Library,4.36,3.56,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_261.pdf
262,1323,Trails Recreation Center,0.42,Smoky Hill Library,4.48,4.06,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_262.pdf
267,1725,Trails Recreation Center,2.15,Smoky Hill Library,5.91,3.76,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_267.pdf
282,1610,Trails Recreation Center,0.77,Smoky Hill Library,4.81,4.03,True,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_282.pdf
286,1766,Smoky Hill Library,0.04,Smoky Hill Library,0.04,0.00,False,20547,14,5430 S Biscay Cir,Centennial,CO,80015,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_286.pdf
127,680,Southglenn Library,1.62,Southglenn Library,1.62,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_127.pdf
140,746,Southglenn Library,1.62,Southglenn Library,1.62,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_140.pdf
145,1176,Southglenn Library,1.12,Southglenn Library,1.12,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_145.pdf
184,716,Southglenn Library,1.05,Southglenn Library,1.05,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_184.pdf
185,933,Southglenn Library,0.71,Southglenn Library,0.71,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_185.pdf
186,951,Southglenn Library,1.34,Southglenn Library,1.34,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_186.pdf
187,928,Southglenn Library,0.87,Southglenn Library,0.87,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_187.pdf
188,652,Southglenn Library,1.50,Southglenn Library,1.50,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_188.pdf
189,1103,Southglenn Library,1.16,Southglenn Library,1.16,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_189.pdf
190,1271,Southglenn Library,0.84,Southglenn Library,0.84,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_190.pdf
193,869,Southglenn Library,0.39,Southglenn Library,0.39,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_193.pdf
194,1219,Southglenn Library,0.32,Southglenn Library,0.32,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_194.pdf
195,1048,Southglenn Library,0.24,Southglenn Library,0.24,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_195.pdf
196,651,Southglenn Library,0.56,Southglenn Library,0.56,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_196.pdf
197,714,Southglenn Library,0.74,Southglenn Library,0.74,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_197.pdf
202,366,Southglenn Library,2.43,Southglenn Library,2.43,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_202.pdf
203,737,Southglenn Library,2.45,Southglenn Library,2.45,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_203.pdf
204,1656,Southglenn Library,2.42,Southglenn Library,2.42,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_204.pdf
208,1122,Southglenn Library,1.67,Southglenn Library,1.67,0.00,False,17538,19,6972 S Vine St,Centennial,CO,80122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_208.pdf
266,1736,Trails Recreation Center,5.85,Tallyns Reach Library,7.58,1.74,True,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_266.pdf
349,0,Tallyns Reach Library,2.58,Tallyns Reach Library,2.58,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_349.pdf
350,12,Tallyns Reach Library,3.44,Tallyns Reach Library,3.44,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_350.pdf
351,2107,Tallyns Reach Library,4.02,Tallyns Reach Library,4.02,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_351.pdf
352,2315,Trails Recreation Center,4.85,Tallyns Reach Library,5.31,0.46,True,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_352.pdf
354,1781,Trails Recreation Center,5.52,Tallyns Reach Library,6.75,1.23,True,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_354.pdf
355,2564,Tallyns Reach Library,6.41,Tallyns Reach Library,6.41,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_355.pdf
358,2,Tallyns Reach Library,2.23,Tallyns Reach Library,2.23,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_358.pdf
372,952,Tallyns Reach Library,4.44,Tallyns Reach Library,4.44,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_372.pdf
373,1274,Tallyns Reach Library,5.27,Tallyns Reach Library,5.27,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_373.pdf
375,1559,Trails Recreation Center,4.70,Tallyns Reach Library,6.93,2.23,True,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_375.pdf
378,1957,Tallyns Reach Library,5.59,Tallyns Reach Library,5.59,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_378.pdf
384,1492,Tallyns Reach Library,6.33,Tallyns Reach Library,6.33,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_384.pdf
385,845,Tallyns Reach Library,4.17,Tallyns Reach Library,4.17,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_385.pdf
388,1401,Tallyns Reach Library,7.66,Tallyns Reach Library,7.66,0.00,False,19997,15,23911 E Arapahoe Rd,Aurora,CO,80016,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_388.pdf
310,1065,The Avenue Church,1.54,The Avenue Church,1.54,0.00,False,18335,19,13231 E Mississippi Ave,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_310.pdf
311,1248,The Avenue Church,1.00,The Avenue Church,1.00,0.00,False,18335,19,13231 E Mississippi Ave,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_311.pdf
313,1151,The Avenue Church,2.07,The Avenue Church,2.07,0.00,False,18335,19,13231 E Mississippi Ave,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_313.pdf
314,864,The Avenue Church,2.08,The Avenue Church,2.08,0.00,False,18335,19,13231 E Mississippi Ave,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_314.pdf
