Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,VSPC_Rebalanced
-104.9852448,39.66227681,6,26,3,3,0,6260303107,107,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_107.pdf,AC,2022/02/02,AC,2025/10/20,988,2025/10/20,0.0311769997,0.00005099382,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,City of Sheridan Municipal Building
-104.9781839,39.66498765,6,26,3,3,0,6260303108,108,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_108.pdf,AC,2022/02/02,AC,2025/10/20,727,2025/10/20,0.02968876782,0.00005071359,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,City of Sheridan Municipal Building
-105.022904,39.63011054,6,26,3,3,0,6260303122,122,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_122.pdf,AC,2022/02/02,AC,2025/10/20,1357,2025/10/20,0.1050752881,0.00016709387,City of Sheridan Municipal Building,4101 S Federal Blvd,Sheridan,CO,80110,39.6515,-105.0212,,,,,,,,,,,,,City of Sheridan Municipal Building
-104.8292036,39.73147211,6,28,42,3,0,6284203527,527,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_527.pdf,AC,2022/02/02,AC,2025/10/20,1253,2025/10/20,0.05243384293,0.00010200766,Community College of Aurora CentreTech Campus,16000 E CentreTech Pkwy,Aurora,CO,80011,39.7329,-104.8304,,,,,,,,,,,,,Community College of Aurora CentreTech Campus
-104.8208846,39.73230337,6,28,42,3,0,6284203530,530,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_530.pdf,AC,2022/02/02,AC,2025/10/20,1177,2025/10/20,0.04873762188,0.0001223611,Community College of Aurora CentreTech Campus,16000 E CentreTech Pkwy,Aurora,CO,80011,39.7329,-104.8304,,,,,,,,,,,,,Community College of Aurora CentreTech Campus
-104.822804,39.71798793,6,28,42,3,0,6284203532,532,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_532.pdf,AC,2022/02/02,AC,2025/10/20,1003,2025/10/20,0.04187426279,0.00009866678,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Community College of Aurora CentreTech Campus
-104.9174714,39.66236835,1,32,9,3,0,1320903137,137,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_137.pdf,AC,2022/02/02,AC,2025/10/20,930,2025/10/20,0.04239513359,0.00006559307,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.919925,39.67096341,1,32,9,3,0,1320903138,138,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_138.pdf,AC,2022/02/02,AC,2025/10/20,427,2025/10/20,0.02276026221,0.00002893291,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.9268481,39.6718792,1,32,9,3,0,1320903139,139,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_139.pdf,AC,2022/02/02,AC,2025/10/20,731,2025/10/20,0.05934441615,0.0000618919,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.9352656,39.70585753,1,32,9,3,0,1320903460,460,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_460.pdf,AC,2022/02/02,AC,2025/10/20,1370,2025/10/20,0.06281450995,0.00011115381,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.9349924,39.69797089,1,32,9,3,0,1320903474,474,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_474.pdf,AC,2022/02/02,AC,2025/10/20,1079,2025/10/20,0.05641673899,0.00004497932,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8983253,39.69379584,6,26,9,3,0,6260903401,401,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_401.pdf,AC,2022/02/02,AC,2025/10/20,1193,2025/10/20,0.05188941498,0.00005729902,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8965823,39.67729958,6,26,9,3,1,6260903403,403,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_403.pdf,AC,2022/02/02,AC,2025/10/20,797,2025/10/20,0.03782390757,0.00004951043,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8959821,39.67227439,6,26,9,3,0,6260903404,404,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_404.pdf,AC,2022/02/02,AC,2025/10/20,683,2025/10/20,0.04140938149,0.00006988432,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8997268,39.66924606,6,26,9,3,0,6260903405,405,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_405.pdf,AC,2022/02/02,AC,2025/10/20,766,2025/10/20,0.0238352236,0.00002713489,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8884,39.67820204,6,26,9,3,0,6260903406,406,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_406.pdf,AC,2022/02/02,AC,2025/10/20,573,2025/10/20,0.02761998626,0.00004716033,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8828381,39.6698621,6,26,9,3,0,6260903407,407,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_407.pdf,AC,2022/02/02,AC,2025/10/20,1451,2025/10/20,0.06367470501,0.00013848035,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8787846,39.69288631,6,26,9,3,0,6260903408,408,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_408.pdf,AC,2022/02/02,AC,2025/10/20,927,2025/10/20,0.02862281158,0.00005042144,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.886912,39.69301655,6,26,9,3,0,6260903409,409,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_409.pdf,AC,2022/02/02,AC,2025/10/20,1648,2025/10/20,0.03224511555,0.00006647532,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.883895,39.68170992,6,26,9,3,0,6260903410,410,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_410.pdf,AC,2022/02/02,AC,2025/10/20,1328,2025/10/20,0.06838222018,0.00013054643,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8799986,39.68567868,6,26,9,3,0,6260903412,412,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_412.pdf,AC,2022/02/02,AC,2025/10/20,1605,2025/10/20,0.04316348135,0.00007691959,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8710061,39.69321923,6,29,41,3,0,6294103411,411,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_411.pdf,AC,2022/02/02,AC,2025/10/20,1459,2025/10/20,0.04150264548,0.00007230208,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.870587,39.68566722,6,29,41,3,0,6294103413,413,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_413.pdf,AC,2022/02/02,AC,2025/10/20,1090,2025/10/20,0.03333792901,0.00006779599,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8698115,39.67798388,6,29,41,3,0,6294103414,414,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_414.pdf,AC,2022/02/02,AC,2025/10/20,974,2025/10/20,0.03607761825,0.00006950023,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.8614205,39.67575896,6,29,41,3,0,6294103419,419,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_419.pdf,AC,2022/02/02,AC,2025/10/20,1140,2025/10/20,0.04409718025,0.00011558138,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.9000904,39.6849343,6,32,9,3,0,6320903402,402,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_402.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.01081393336,0.0000045223,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.906139,39.68076847,6,32,9,3,1,6320903415,415,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_415.pdf,AC,2022/02/02,AC,2025/10/20,186,2025/10/20,0.03581985098,0.00002160208,Cook Park Recreation Center,7100 Cherry Creek S Dr,Denver,CO,80224,39.6948,-104.9162,,,,,,,,,,,,,Cook Park Recreation Center
-104.9708618,39.66107372,6,26,3,3,0,6260303109,109,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_109.pdf,AC,2022/02/02,AC,2025/10/20,677,2025/10/20,0.02982210899,0.0000467335,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9632429,39.65888298,6,26,3,3,0,6260303110,110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_110.pdf,AC,2022/02/02,AC,2025/10/20,530,2025/10/20,0.02596498398,0.00003388351,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9793778,39.6549712,6,26,3,3,0,6260303111,111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_111.pdf,AC,2022/02/02,AC,2025/10/20,1425,2025/10/20,0.04018866196,0.0000601878,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9782066,39.65954838,6,26,3,3,0,6260303112,112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_112.pdf,AC,2022/02/02,AC,2025/10/20,964,2025/10/20,0.02981982004,0.00005180914,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9597441,39.65491041,6,26,3,3,0,6260303113,113,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_113.pdf,AC,2022/02/02,AC,2025/10/20,749,2025/10/20,0.03056610426,0.00003832649,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9680826,39.65508035,6,26,3,3,0,6260303114,114,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_114.pdf,AC,2022/02/02,AC,2025/10/20,1020,2025/10/20,0.02169279926,0.00002219804,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9949385,39.64938512,6,26,3,3,0,6260303115,115,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_115.pdf,AC,2022/02/02,AC,2025/10/20,1260,2025/10/20,0.04448302596,0.00010703897,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9939293,39.6420228,6,26,3,3,0,6260303116,116,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_116.pdf,AC,2022/02/02,AC,2025/10/20,1313,2025/10/20,0.05516331787,0.00009447242,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9807255,39.65156089,6,26,3,3,0,6260303117,117,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_117.pdf,AC,2022/02/02,AC,2025/10/20,1426,2025/10/20,0.04020854264,0.00004736202,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9830193,39.64583441,6,26,3,3,0,6260303118,118,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_118.pdf,AC,2022/02/02,AC,2025/10/20,934,2025/10/20,0.03333090935,0.00006848718,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9831061,39.63946351,6,26,3,3,0,6260303119,119,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_119.pdf,AC,2022/02/02,AC,2025/10/20,904,2025/10/20,0.02964008008,0.00005093787,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9990357,39.64034398,6,26,3,3,0,6260303120,120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_120.pdf,AC,2022/02/02,AC,2025/10/20,884,2025/10/20,0.0335399032,0.00004742697,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-105.0008009,39.63621222,6,26,3,3,0,6260303121,121,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_121.pdf,AC,2022/02/02,AC,2025/10/20,613,2025/10/20,0.0410486306,0.000066466,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9943457,39.63221199,6,26,3,3,0,6260303123,123,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_123.pdf,AC,2022/02/02,AC,2025/10/20,1070,2025/10/20,0.03663291072,0.00007009957,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9997661,39.62700605,6,26,3,3,0,6260303124,124,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_124.pdf,AC,2022/02/02,AC,2025/10/20,1150,2025/10/20,0.07003170887,0.00015593966,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9880147,39.62076968,6,26,3,3,0,6260303125,125,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_125.pdf,AC,2022/02/02,AC,2025/10/20,682,2025/10/20,0.04105364896,0.00004942071,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9825917,39.62135211,6,26,3,3,1,6260303128,128,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_128.pdf,AC,2022/02/02,AC,2025/10/20,435,2025/10/20,0.02359520125,0.00002930293,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9832428,39.62678499,6,26,3,3,0,6260303129,129,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_129.pdf,AC,2022/02/02,AC,2025/10/20,677,2025/10/20,0.02968727374,0.00005121797,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.983189,39.63313315,6,26,3,3,0,6260303130,130,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_130.pdf,AC,2022/02/02,AC,2025/10/20,1048,2025/10/20,0.03322779015,0.00006799408,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9691386,39.63135056,6,26,3,3,0,6260303131,131,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_131.pdf,AC,2022/02/02,AC,2025/10/20,1023,2025/10/20,0.06579452422,0.00027215155,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.959224,39.6456909,6,26,3,3,0,6260303132,132,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_132.pdf,AC,2022/02/02,AC,2025/10/20,1142,2025/10/20,0.1055787319,0.0005324426,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9411009,39.63138263,6,26,3,3,0,6260303133,133,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_133.pdf,AC,2022/02/02,AC,2025/10/20,1023,2025/10/20,0.1031004226,0.0005336036,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9363354,39.64584689,6,26,3,3,0,6260303134,134,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_134.pdf,AC,2022/02/02,AC,2025/10/20,576,2025/10/20,0.04707187184,0.0001289132,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9795616,39.62064595,6,26,37,3,1,6263703198,198,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_198.pdf,AC,2022/02/02,AC,2025/10/20,62,2025/10/20,0.01686997832,0.00000437496,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9744087,39.6204562,6,26,37,3,0,6263703201,201,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_201.pdf,AC,2022/02/02,AC,2025/10/20,405,2025/10/20,0.04431247928,0.00007463408,Englewood Civic Center,1000 Englewood Pkwy,Englewood,CO,80110,39.6476,-104.9877,,,,,,,,,,,,,Englewood Civic Center
-104.9079985,39.59846927,6,16,37,3,0,6163703226,226,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_226.pdf,AC,2022/02/02,AC,2025/10/20,732,2025/10/20,0.03222563716,0.00005278105,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9182699,39.60537537,6,16,37,3,0,6163703227,227,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_227.pdf,AC,2022/02/02,AC,2025/10/20,726,2025/10/20,0.03279547689,0.00005204269,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9093611,39.60606052,6,16,37,3,0,6163703228,228,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_228.pdf,AC,2022/02/02,AC,2025/10/20,925,2025/10/20,0.0394593494,0.00007605345,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9180094,39.63137601,6,26,3,3,0,6260303135,135,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_135.pdf,AC,2022/02/02,AC,2025/10/20,392,2025/10/20,0.04776840739,0.00013613471,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9246767,39.64183316,6,26,3,3,0,6260303136,136,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_136.pdf,AC,2022/02/02,AC,2025/10/20,945,2025/10/20,0.04738240746,0.0001021099,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9034518,39.6251539,6,26,3,3,0,6260303230,230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_230.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.00708515926,0.00000209144,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9081584,39.61443392,6,26,37,3,0,6263703229,229,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_229.pdf,AC,2022/02/02,AC,2025/10/20,1254,2025/10/20,0.1049577809,0.00045650314,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8932447,39.6172366,6,26,37,3,0,6263703231,231,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_231.pdf,AC,2022/02/02,AC,2025/10/20,1164,2025/10/20,0.05302869342,0.00013194357,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8823859,39.61736543,6,26,37,3,0,6263703232,232,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_232.pdf,AC,2022/02/02,AC,2025/10/20,1657,2025/10/20,0.054045705,0.00018417049,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8849753,39.60010688,6,26,37,3,0,6263703234,234,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_234.pdf,AC,2022/02/02,AC,2025/10/20,1463,2025/10/20,0.1279877457,0.00029738545,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8711379,39.60203034,6,26,37,3,0,6263703247,247,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_247.pdf,AC,2022/02/02,AC,2025/10/20,1617,2025/10/20,0.03615211531,0.00008023909,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8789144,39.6017967,6,26,37,3,0,6263703248,248,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_248.pdf,AC,2022/02/02,AC,2025/10/20,674,2025/10/20,0.03260493038,0.00002432478,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8712567,39.61319821,6,26,37,3,0,6263703249,249,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_249.pdf,AC,2022/02/02,AC,2025/10/20,871,2025/10/20,0.03361549198,0.00006930542,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8662897,39.60781639,6,26,37,3,0,6263703250,250,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_250.pdf,AC,2022/02/02,AC,2025/10/20,1040,2025/10/20,0.05115448537,0.00006677523,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8585787,39.61242817,6,26,37,3,0,6263703251,251,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_251.pdf,AC,2022/02/02,AC,2025/10/20,1551,2025/10/20,0.05476912558,0.00009457695,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8586287,39.61947523,6,26,37,3,1,6263703252,252,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_252.pdf,AC,2022/02/02,AC,2025/10/20,1493,2025/10/20,0.07282987781,0.00020213364,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8699989,39.62059579,6,26,37,3,0,6263703253,253,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_253.pdf,AC,2022/02/02,AC,2025/10/20,1714,2025/10/20,0.1667300701,0.00016312441,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8800186,39.63762635,6,26,37,3,0,6263703254,254,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_254.pdf,AC,2022/02/02,AC,2025/10/20,436,2025/10/20,0.04980916287,0.00010205874,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8778525,39.64928602,6,27,3,3,1,6270303258,258,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_258.pdf,AC,2022/02/02,AC,2025/10/20,825,2025/10/20,0.02564063931,0.00003328572,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.9001337,39.5990226,6,27,37,3,0,6273703233,233,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_233.pdf,AC,2022/02/02,AC,2025/10/20,1051,2025/10/20,0.03744957098,0.00005551017,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.845192,39.63170844,6,27,40,3,1,6274003255,255,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_255.pdf,AC,2022/02/02,AC,2025/10/20,201,2025/10/20,0.2519700194,0.00192166489,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
